"['100 μL min−1', '5000 μL min−1'] ","[{'q': 1.6666666666666667e-09}, {'q': 8.333333333333333e-08}] "
"['100 μl min−1', '200 μl min−1', '200 μl min−1'] ","[{'q': 1.6666666666666667e-09}, {'q': 3.3333333333333335e-09}, {'q': 3.3333333333333335e-09}] "
['200 μl min−1'] ,[{'q': 3.3333333333333335e-09}] 
"['130 kPa', '190 kPa'] ",'N/A' 
0.5 to 500 µl/h ,{'q': 0.0000001388888888888889} 
constant inlet volumetric flow rates ,'N/A' 
0.5 to 500 µl/h     ,{'q': 0.000000139} 
U                   ,'N/A'            
low                 ,'N/A'            
increases           ,'N/A'            
Increases           ,'N/A'            
'constant Q r' ,'N/A' 
'Vo' ,'N/A' 
"['increased progressively', 'Qr = 0.5', 'Qr = 1', 'Qr ≈ 5', 'Qr ≈ 10'] ","['N/A', {'q': 0.0005}, {'q': 0.001}, {'q': 0.005}, {'q': 0.01}] "
"['0.1–0.5', '>0.5', '1', '5'] ","[{'v': 0.3}, {'v': 0.5}, {'v': 1}, {'v': 5}] "
'0.1' ,{'v': 0.1} 
"['0.5', '1', '5', '10'] ","[{'v': 0.5}, {'v': 1}, {'v': 5}, {'v': 10}] "
'< 1' ,{'v': 0.5} 
constant Q r ,'N/A' 
Vw ,'N/A' 
"['increased progressively', 'Qr = 0.5', 'Qr = 1', 'Qr ≈ 5', 'Qr ≈ 10'] ","['N/A', {'q': 0.5}, {'q': 1}, {'q': 5}, {'q': 10}] "
"['0.1–0.5', '>0.5', '1', '5'] ","[{'v': 0.3}, {'v': 0.5}, {'v': 1}, {'v': 5}] "
0.1 ,{'v': 0.1} 
0.1 ,{'v': 0.1} 
0.1 ,{'v': 0.1} 
"['0.10 mL/min', '0.30 mL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 5e-09}] "
"decreases fast, reaches steady state ",'N/A' 
0.67 mL/min ,{'q': 1.1166666666666667e-08} 
"['0.67 mL/min', '0.20 mL/min'] ","[{'q': 1.1166666666666667e-08}, {'q': 3.3333333333333333e-09}] "
0.40 mL/min ,{'q': 6.666666666666667e-09} 
Q G2 ,'N/A' 
"['0.10 mL/min', '0.10 mL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 1.6666666666666667e-09}] "
0.40 mL/min ,{'q': 6.666666666666667e-09} 
0.40 mL/min ,{'q': 6.666666666666667e-09} 
0.10 mL/min ,{'q': 1.6666666666666667e-09} 
"['0.13 mL/min', '1.5 mL/min'] ","[{'q': 2.1666666666666667e-09}, {'q': 2.5e-08}] "
"['0.20 mL/min', '0.10 mL/min'] ","[{'q': 3.3333333333333335e-09}, {'q': 1.6666666666666667e-09}] "
'0.10 mL/min' ,{'q': 1.6666666666666667e-09} 
"['0.10 mL/min', '0.10 mL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 1.6666666666666667e-09}] "
'Q_W' ,'N/A' 
'0.40 mL/min' ,{'q': 6.666666666666667e-09} 
"['0.10 mL/min', '0.10 mL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 1.6666666666666667e-09}] "
"['0.10 mL/min', '0.10 mL/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 1.6666666666666667e-09}] "
'0.20 mL/min' ,{'q': 3.3333333333333335e-09} 
'See Table 2'       ,'N/A'            
"['0.5 mL/h', '0.8 mL/h'] ","[{'q': 1.39e-10}, {'q': 2.22e-10}] "
'low'               ,'N/A'            
'q_c'               ,'N/A'            
'increasing'        ,'N/A'            
'15 μL/min'         ,{'q': 2.5e-10}   
'15 μL/min'         ,{'q': 2.5e-10}   
'See Table 2'       ,'N/A'            
'0.2 mL/h'          ,{'q': 5.56e-11}  
'q_d'               ,'N/A'            
"['flow rate ratio', 'total flow rate'] ","['N/A', 'N/A'] "
'5 μL/min'          ,{'q': 8.33e-11}  
'5 μL/min'          ,{'q': 8.33e-11}  
0.005 ml/min        ,{'q': 8.33e-11}  
Qc                  ,'N/A'            
[]                  ,'N/A'            
"['0.0025 ml/min', '0.015 ml/min'] ","[{'q': 4.166666666666667e-11}, {'q': 2.5e-10}] "
['increases from 0.5 to 3.0 (ratio Qd/Qc)'] ,'N/A' 
"['0.5', '3.0'] ","[{'v': 0.5}, {'v': 3.0}] "
'0.5 to 3.0' ,{'v': 1.75} 
'Qd' ,'N/A' 
"['Qd/Qc = 1.0 to 2.0', 'Qd/Qc = 2.0 to 1.0', 'Qd/Qc = 2.0 to 3.0', 'Qd/Qc = 3.0 to 2.0'] ",'N/A' 
[] ,'N/A' 
Qc ,'N/A' 
"['1.6 ml/h', '2 ml/h', '2 ml/h', '1.2 ml/h'] ","[{'q': 4.44e-10}, {'q': 5.56e-10}, {'q': 5.56e-10}, {'q': 3.33e-10}] "
much smaller than the dispersed phase ,'N/A' 
"['2 ml⋅h−1', '2 ml⋅h−1'] ","[{'q': 5.56e-10}, {'q': 5.56e-10}] "
Qc ,'N/A' 
"['2 ml·h−1', '1.2 ml·h−1', '1.2 ml·h−1'] ","[{'q': 5.56e-10}, {'q': 3.33e-10}, {'q': 3.33e-10}] "
Qd ,'N/A' 
"['0.2 ml/h', '0.6 ml/h', '1 ml/h', '3.4 ml/h'] ","[{'q': 5.56e-11}, {'q': 1.67e-10}, {'q': 2.78e-10}, {'q': 9.44e-10}] "
increases ,'N/A' 
much larger than the continuous phase ,'N/A' 
"['0.6 ml⋅h−1', '1 ml⋅h−1'] ","[{'q': 1.67e-10}, {'q': 2.78e-10}] "
Qd ,'N/A' 
"['0.4 ml·h−1', '1.2 ml·h−1', '3.0 ml·h−1'] ","[{'q': 1.11e-10}, {'q': 3.33e-10}, {'q': 8.33e-10}] "
smaller flow rate ,'N/A' 
'Qc' ,'N/A' 
'1 < Qc < 10 mL/h' ,{'q': 1.5277777777777777e-09} 
'larger' ,'N/A' 
'0.5(Qc + Qd)' ,'N/A' 
'Qc' ,'N/A' 
"'3 ~ 4 mL/h, 4 ~ 5 mL/h, > 5 mL/h' ","[{'q': 2.4305555555555554e-09}, {'q': 3.472222222222222e-09}, {'q': 1.3888888888888888e-09}] "
"['3 < Qc < 4 mL/h', '4 < Qc < 4.5 mL/h', 'Qc > 4.5 mL/h'] ","[{'q': 2.4305555555555554e-09}, {'q': 3.472222222222222e-09}, {'q': 1.9722222222222222e-09}] "
"'3 < Qc < 4 mL/h, 4 ~ 4.5 mL/h, greater than 4.5 mL/h' ","[{'q': 2.4305555555555554e-09}, {'q': 3.472222222222222e-09}, {'q': 1.9722222222222222e-09}] "
"['4 mL/h', '3.5 mL/h', '4.5 mL/h', '5 mL/h'] ","[{'q': 1.1111111111111112e-09}, {'q': 9.722222222222222e-10}, {'q': 1.25e-09}, {'q': 1.3888888888888888e-09}] "
'Qd' ,'N/A' 
'1 < Qd < 10 mL/h' ,{'q': 0.0000020833333333333333} 
'larger' ,'N/A' 
'Qd' ,'N/A' 
"'3 ~ 4 mL/h, 4 ~ 5 mL/h, > 5 mL/h' ","[{'q': 0.00000014583333333333334}, {'q': 0.0000001875}, {'q': 0.000001388888888888889}] "
"['3 < Qd < 4 mL/h', '4 < Qd < 5 mL/h', 'Qd > 5 mL/h'] ","[{'q': 0.00000014583333333333334}, {'q': 0.0000001875}, {'q': 0.000001388888888888889}] "
"'3 < Qd < 4 mL/h, 4 ~ 4.5 mL/h, greater than 4.5 mL/h' ","[{'q': 0.00000014583333333333334}, {'q': 0.00000016666666666666666}, {'q': 0.00000125}] "
5.0 ml/min ,{'q': 0.00008333333333333333} 
"['Qc', 'Qc - Qgutter'] ",'N/A' 
1 ml/min            ,{'q': 1.66667e-8}
constant            ,'N/A'            
'0.10–0.30 mL/min' ,{'q': 0.0000033333333333333335} 
'0.10 mL/min' ,{'q': 0.0000016666666666666668} 
"['Q_O + Q_G', 'Q_O + Q_G + Q_W'] ",'N/A' 
'relatively small compared with _Q_ up' ,'N/A' 
'0.10–0.78–0.20' ,'N/A' 
"['0.35 mL/min', '0.30 mL/min'] ","[{'q': 0.000005833333333333334}, {'q': 0.000005}] "
"'0.35, 0.82, 1.54 mL/min' ","[{'q': 0.000005833333333333334}, {'q': 0.000013666666666666667}, {'q': 0.000025666666666666668}] "
'0.40 mL/min' ,{'q': 0.000006666666666666667} 
'very large [only noted for BTO mode with extremely long bubbles]' ,'N/A' 
"['0.23 mL/min', '0.64 mL/min', '0.37 mL/min', '0.68 mL/min'] ","[{'q': 0.000003833333333333333}, {'q': 0.000010666666666666667}, {'q': 0.000006166666666666667}, {'q': 0.000011333333333333334}] "
'1 mL/h' ,{'q': 0.0000002777777777777778} 
velocity much smaller than the bubble velocity ,'N/A' 
"['0.20–1.60 mL/min', '0.10–0.50 mL/min'] ","[{'q': 1.6666666666666667e-08}, {'q': 8.333333333333333e-09}] "
0.20 mL/min ,{'q': 3.3333333333333335e-09} 
_Q_ EW ,'N/A' 
0.10 mL/min ,{'q': 1.6666666666666667e-09} 
0.20 mL/min ,{'q': 3.3333333333333335e-09} 
0.2 mL/h ,{'q': 5.555555555555556e-11} 
'Q_G'               ,'N/A'            
'0.17 m/s'          ,{'v': 0.17}     
'0.5 m/s'           ,{'v': 0.5}      
'0.059 m/s'         ,{'v': 0.059}    
'Q_L' ,'N/A' 
'gas superficial velocities' ,'N/A' 
"['0.47 m/s', '0.5 m/s'] ","[{'v': 0.47}, {'v': 0.5}] "
"['1.09 m/s', '0.17 m/s', '0.14 m/s'] ","[{'v': 1.09}, {'v': 0.17}, {'v': 0.14}] "
'superficial velocity' ,'N/A' 
'superficial velocity' ,'N/A' 
['0.072 m/s'] ,[{'v': 0.072}] 
'higher in TJ-B configuration' ,'N/A' 
'gas flow rates' ,'N/A' 
decrease ,'N/A' 
"['0.3 mL/min', '0.1 mL/min', '0.075 mL/min'] ","[{'q': 0.000005}, {'q': 0.00000166667}, {'q': 0.00000125}] "
0.48 × 10–6 kg/s ,'N/A' 
"106 microbubbles/s, 108 bubbles/s ",N/A 
increase ,N/A 
"['6 m/s', '4-5 m/s'] ","[{'v':6}, {'v':4.5}] "
v_g ,N/A 
increases with ultrasonic power ,N/A 
up to ∼6 m/s ,{'v':6} 
6.5 ± 1.2 × 106 bubble/s ,N/A 
0.5 × 10–6 kg/s ,N/A 
'ml/hr' ,{'q': 2.77778e-10} 
'Qc' ,'N/A' 
"['0.04', '0.05', '0.0675', '0.1', '0.125'] ","[{'v': 0.04}, {'v': 0.05}, {'v': 0.0675}, {'v': 0.1}, {'v': 0.125}] "
'2.00 ml/hr' ,{'q': 5.55556e-10} 
'between 0.04 and 0.1' ,{'v': 0.07} 
'0.05' ,{'v': 0.05} 
'0.05' ,{'v': 0.05} 
'0.05' ,{'v': 0.05} 
'prescribed' ,'N/A' 
'_Q_ d/ _Q_ c = 0.05' ,'N/A' 
'low' ,'N/A' 
ml/hr ,'N/A' 
Qd ,'N/A' 
"['0.08 ml/hr', '0.125 ml/hr'] ","[{'q': 2.222222222222222e-08}, {'q': 3.472222222222222e-08}] "
_Q_ d/ _Q_ c = 0.05 ,'N/A' 
0.05 ,'N/A' 
prescribed ,'N/A' 
_Q_ d/ _Q_ c = 0.05 ,'N/A' 
0.05 ,'N/A' 
0.05 (Qd/Qc) ,'N/A' 
"['Q_{w}^{R}', 'Q_{w}^{B}'] ",'N/A' 
0.08 mL/h ,{'q': 2.222222222222222e-11} 
"['0.04 mL/h', '0.08 mL/h'] ","[{'q': 1.111111111111111e-11}, {'q': 2.222222222222222e-11}] "
0.02 mL/h ,{'q': 5.555555555555555e-12} 
Q ,'N/A' 
Different flow rates with the same flow rate ratio ,'N/A' 
0.04 mL/h                                                       ,{'q': 1.1111111111111112e-08}           
"['0.02 mL/h', '0.04 mL/h']                                      ","[{'q': 5.555555555555556e-09}, {'q': 1.1111111111111112e-08}] "
0.04 mL/h                                                       ,{'q': 1.1111111111111112e-08}           
Q                                                               ,'N/A'                                   
Different flow rates with the same flow rate ratio              ,'N/A'                                   
Multiple values     ,N/A              
0.001-0.1 m/s       ,{'v': 0.0505}    
Qc                  ,N/A              
0.001-0.1 m/s       ,{'v': 0.0505}    
Qw                  ,'N/A'            
Qd                  ,'N/A'            
200 μL min−1        ,{'q': 3.3333e-9}     
"['10 μL min−1', '50 μL min−1'] ","[{'q': 1.6666666666666667e-10}, {'q': 8.333333333333333e-10}] "
constant            ,'N/A'            
large               ,'N/A'            
'Qc'                                    ,'N/A'            
'0.1 * Qc (gutter flow rate portion)'   ,'N/A'            
Qd                  ,'N/A'            
fixed ,'N/A' 
"['0.4-4.0 ml h−1', '0.4-4.0 ml h−1', '1.0-10.0 ml h−1'] ","[{'q': 1.11e-10}, {'q': 1.11e-10}, {'q': 2.78e-10}] "
"['100 μl/min', '200 μl/min', '300 μl/min'] ","[{'q': 1.67e-9}, {'q': 3.33e-9}, {'q': 5e-9}] "
varied at a constant rate ,'N/A' 
"['0.4 ml h−1', '0.8 ml h−1', '2.0 ml h−1'] ","[{'q': 1.11e-10}, {'q': 2.22e-10}, {'q': 5.56e-10}] "
Qd ,'N/A' 
Qd ,'N/A' 
50 μl/min ,{'q': 8.33e-10} 
_Q c_ ,'N/A' 
"['5.3 μL/min', '9.6 μL/min', '17.0 μL/min', '28.7 μL/min'] ","[{'q': 8.833333333333333e-11}, {'q': 1.6e-10}, {'q': 2.833333333333333e-10}, {'q': 4.783333333333333e-10}] "
10.6 μL/min ,{'q': 1.7666666666666666e-10} 
"['10.6 μL/min', '5.3 μL/min'] ","[{'q': 1.7666666666666666e-10}, {'q': 8.833333333333333e-11}] "
"['4.3 μL/min', '28.7 μL/min'] ","[{'q': 7.166666666666667e-11}, {'q': 4.783333333333333e-10}] "
"['4.3 μL/min', '28.7 μL/min', '10.6 μL/min', '8.51 μL/min'] ","[{'q': 7.166666666666667e-11}, {'q': 4.783333333333333e-10}, {'q': 1.7666666666666666e-10}, {'q': 1.4183333333333333e-10}] "
Vc ,'N/A' 
'5 μL' ,{'q': 5e-9} 
'_Q d_' ,'N/A' 
"['3.5 μL/min', '7.2 μL/min', '10.8 μL/min', '19.7 μL/min'] ","[{'q': 5.833333333333333e-11}, {'q': 1.2e-10}, {'q': 1.8e-10}, {'q': 3.283333333333333e-10}] "
'3.5 μL/min' ,{'q': 5.833333333333333e-11} 
"['3.5 μL/min', '19.7 μL/min'] ","[{'q': 5.833333333333333e-11}, {'q': 3.283333333333333e-10}] "
"['3.5 μL/min', '19.7 μL/min'] ","[{'q': 5.833333333333333e-11}, {'q': 3.283333333333333e-10}] "
"['11.3 μL/min', '10.6 μL/min', '3.5 μL/min', '19.7 μL/min'] ","[{'q': 1.8833333333333333e-10}, {'q': 1.7666666666666666e-10}, {'q': 5.833333333333333e-11}, {'q': 3.283333333333333e-10}] "
'Vd' ,'N/A' 
0.1 ml/min ,{'q': 1.6666666666666667e-09} 
Qc ,'N/A' 
increased to reduce droplet size ,'N/A' 
0.1 ml/min ,{'q': 1.6666666666666667e-09} 
"['0.1 ml/min', '0.11 ml/min', '0.12 ml/min', '0.13 ml/min', '0.14 ml/min', '0.15 ml/min', '0.16 ml/min', '0.17 ml/min', '0.18 ml/min', '0.19 ml/min', '0.2 ml/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 1.8333333333333333e-09}, {'q': 2e-09}, {'q': 2.1666666666666667e-09}, {'q': 2.3333333333333333e-09}, {'q': 2.5e-09}, {'q': 2.6666666666666667e-09}, {'q': 2.8333333333333335e-09}, {'q': 3e-09}, {'q': 3.1666666666666665e-09}, {'q': 3.3333333333333335e-09}] "
"['0.11 ml/min', '0.15 ml/min', '0.17 ml/min', '0.19 ml/min'] ","[{'q': 1.8333333333333333e-09}, {'q': 2.5e-09}, {'q': 2.8333333333333335e-09}, {'q': 3.1666666666666665e-09}] "
"['0.11 ml/min', '0.19 ml/min'] ","[{'q': 1.8333333333333333e-09}, {'q': 3.1666666666666665e-09}] "
"['0.1 ml/min', '0.19 ml/min'] ","[{'q': 1.6666666666666667e-09}, {'q': 3.1666666666666665e-09}] "
increasing ,'N/A' 
constant ,'N/A' 
0.1 ml/min ,{'q': 0.0000016666666666666668} 
Qd ,'N/A' 
"increases in the convergence region, decreases in the divergence region ",'N/A' 
0.1 ml/min ,{'q': 0.0000016666666666666668} 
0.1 ml/min ,{'q': 0.0000016666666666666668} 
"['80 mm/s', '5 mm/s', '10 mm/s']      ","[{'v': 0.08}, {'v': 0.005}, {'v': 0.01}] "
5 mm/s                                ,{'v': 0.005}               
5 mm/s                                ,{'v': 0.005}               
5 mm/s                                ,{'v': 0.005}               
"['80 mm/s', '40 mm/s', '10 mm/s', '5 mm/s'] ","[{'v': 0.08}, {'v': 0.04}, {'v': 0.01}, {'v': 0.005}] "
Q_C                 ,N/A              
constant            ,N/A              
150 μL/h            ,{'q': 4.166666666666667e-8} 
Q_D                 ,N/A              
constant            ,N/A              
30 μL/h             ,{'q': 8.33e-9}   
Qc                  ,'N/A'            
"['1 μL/min', '500 μL/min'] ","[{'q': 1.6666666666666667e-11}, {'q': 8.333333333333333e-09}] "
Qc                  ,'N/A'            
Qc                  ,'N/A'            
increasing          ,'N/A'            
Qd ,'N/A' 
"['5 μL/min', '10 μL/min', '20 μL/min', '30 μL/min'] ","[{'q': 8.333333333333333e-11}, {'q': 1.6666666666666667e-10}, {'q': 3.333333333333333e-10}, {'q': 5e-10}] "
Qd ,'N/A' 
Qd ,'N/A' 
fixed ,'N/A' 
"['3.0 mL/min', '10.5 mL/min'] ","[{'q': 0.00005}, {'q': 0.000175}] "
'10 mL/min' ,{'q': 0.00016666666666666666} 
"['3 mL/min', '9 mL/min'] ","[{'q': 0.00005}, {'q': 0.00015}] "
"['3 mL/min', '10.5 mL/min', '4 mL/min', '12 mL/min'] ","[{'q': 0.00005}, {'q': 0.000175}, {'q': 0.00006666666666666667}, {'q': 0.0002}] "
3 mL/min            ,{'q': 0.00005}   
3 mL/min            ,{'q': 0.00005}   
3 mL/min            ,{'q': 0.00005}   
3 mL/min            ,{'q': 0.00005}   
mean velocity of the carrier fluid            ,N/A              
0.1 ml/h                                      ,{'q': 2.77778e-8} 
U                   ,'N/A'            
0.01 ml/h           ,{'q': 2.77778e-12} 
< 1000 μL/min ,{'q': 0.0005} 
"['1000-2000 μL/min', '1500-5000 μL/min'] ","[{'q': 0.0015}, {'q': 0.00325}] "
higher than the upper limit for dripping regime ,'N/A' 
_Q_ c ,'N/A' 
varied to maintain constant droplet generation frequency ,'N/A' 
higher in jetting regime ,'N/A' 
Qc ,'N/A' 
6–15 mL/min ,{'q': 0.000175} 
higher than upper limit for dripping ,'N/A' 
6–15 mL/min ,{'q': 0.000175} 
_Q_ d ,'N/A' 
varied to maintain constant droplet generation frequency ,'N/A' 
volume flow rate is fixed ,'N/A' 
"['500 µL/h', '1000 µL/h']               ","[{'q': 1.3888888888888888e-07}, {'q': 2.7777777777777776e-07}] "
'10 ml/h'                               ,{'q': 2.7777777777777776e-06}   
'0.15 ml/hr'                            ,{'q': 4.1666666666666665e-08}   
"['3', '0.3', '0.6']                     ","['N/A', 'N/A', 'N/A']           "
"['2', '0.3']                            ","['N/A', 'N/A']                  "
'10 mL/h'                               ,{'q': 2.7777777777777776e-06}   
"['0.3 ml/min', '0.5 ml/min', '1.0 ml/min'] ","[{'q': 5.0e-06}, {'q': 8.333333333333333e-06}, {'q': 1.6666666666666666e-05}] "
"['200 µL/h', '400 µL/h'] ","[{'q': 5.56e-8}, {'q': 1.11e-7}] "
'5 ml/h' ,{'q': 1.39e-6} 
"['0.1 ml/hr', '0.15 ml/hr'] ","[{'q': 2.78e-8}, {'q': 4.17e-8}] "
'0.1' ,{'v': 0.1} 
'5 mL/h' ,{'q': 1.39e-6} 
"['0.1 ml/min', '0.2 ml/min', '0.4 ml/min'] ","[{'q': 1.67e-6}, {'q': 3.33e-6}, {'q': 6.67e-6}] "
superficial velocity  ,'N/A' 
"['0.15–0.73 ml h−1', '0.4–35 ml h−1'] ","[{'q' : 4.6305555555555557e-09}, {'q' : 1.9791666666666667e-07}] "
0.06 m/s ,{'v' : 0.06} 
m3 s−1 ,'N/A' 
'Calculated as Vb / Tf' ,'N/A' 
'0.06 m/s' ,{'v': 0.06} 
'0.32 u' ,'N/A' 
'superficial velocity _u_' ,'N/A' 
"['increases', 'larger at lower superficial velocity'] ","['N/A', 'N/A'] "
'm3 s−1' ,'N/A' 
'controlled by a gas flow meter' ,'N/A' 
'0.2 mL/min' ,{'q': 3.33e-9} 
'variable' ,'N/A' 
'300 μL/min' ,{'q': 5e-9} 
"['100–600 μL/min', '450 μL/min', '250 μL/min'] ","[{'q': 5.83e-9}, {'q': 7.5e-9}, {'q': 4.17e-9}] "
"['0.02 m/s', '0.26 m/s', '0.95 m/s'] ","[{'v': 0.02}, {'v': 0.26}, {'v': 0.95}] "
'300 μL/min' ,{'q': 5e-9} 
'variable' ,'N/A' 
"['20 to 500 μL/min', 'up to 3760 μL/min'] ","[{'q': 4.33e-9}, {'q': 6.27e-8}] "
'300 μL/min' ,{'q': 5e-9} 
['Qc'] ,'N/A' 
'100–500' ,'N/A' 
'low' ,'N/A' 
'Qc' ,'N/A' 
'300 μL/min' ,{'q': 5e-9} 
'_Q_ c' ,'N/A' 
'high liquid-phase flux' ,'N/A' 
'250–400 μL/min' ,{'q': 5.42e-9} 
"['250 μL/min', '300 μL/min', '400 μL/min'] ","[{'q': 4.17e-9}, {'q': 5e-9}, {'q': 6.67e-9}] "
'300 μL/min' ,{'q': 5e-9} 
'controlled by a chromatography pump' ,'N/A' 
'90 μL/min' ,{'q': 1.5e-9} 
'90 μL/min' ,{'q': 1.5e-9} 
'90 μL/min' ,{'q': 1.5e-9} 
'90 μL/min' ,{'q': 1.5e-9} 
'Qd' ,'N/A' 
'Qd ranges from 20 to 500 μL/min' ,{'q': 4.3e-9} 
'90 μL/min' ,{'q': 1.5e-9} 
['Qd'] ,['N/A'] 
'20–500 μL/min' ,{'q': 4.3e-9} 
'Qd' ,'N/A' 
'90 μL/min' ,{'q': 1.5e-9} 
'_Q_ d' ,'N/A' 
'Qd: Qc = 3:10' ,'N/A' 
"['Q_d/Q_c = 3', 'Q_d/Q_c = 1', 'Q_d/Q_c = 0.3', 'Q_d/Q_c = 0.07'] ","['N/A', 'N/A', 'N/A', 'N/A'] "
50 μL/hr            ,{'q': 1.388888888888889e-11} 
0.01 μL/s           ,{'q': 1e-11}     
reduced             ,'N/A'            
constant            ,'N/A'            
22.6×10−6 A m2      ,'N/A'            
'P_g (constant pressure)'  ,'N/A'            
'Q_l'                 ,'N/A'            
'Ql'                  ,'N/A'            
'Q_l' ,'N/A' 
"['0.11', '0.19', '0.09', '0.50', '0.07', '0.91', '0.63', '0.03', '0.08', '0.09', '0.02', '0.03', '2.04'] ","[{'v': 0.11}, {'v': 0.19}, {'v': 0.09}, {'v': 0.50}, {'v': 0.07}, {'v': 0.91}, {'v': 0.63}, {'v': 0.03}, {'v': 0.08}, {'v': 0.09}, {'v': 0.02}, {'v': 0.03}, {'v': 2.04}] "
"['1.66 × 10-10 to 8.33 × 10-8 m3/s', '0.083 mL/s'] ","[{'q': 4.165e-9}, {'q': 8.3e-8}] "
'0.194' ,{'v': 0.194} 
'2.6 × 10-2 to 10.6' ,{'v': 5.33} 
'same as continuous phase' ,'N/A' 
'Qg' ,'N/A' 
"['0.11', '0.19', '0.09', '0.50', '0.07', '0.91', '0.63', '0.03', '0.08', '0.09', '0.02', '0.03', '2.04'] ","[{'v': 0.11}, {'v': 0.19}, {'v': 0.09}, {'v': 0.50}, {'v': 0.07}, {'v': 0.91}, {'v': 0.63}, {'v': 0.03}, {'v': 0.08}, {'v': 0.09}, {'v': 0.02}, {'v': 0.03}, {'v': 2.04}] "
m3·s−1                    ,N/A              
5 < Qc < 45 μL/min        ,{'q': 4.166666666666667e-07}  
15 μL/min                 ,{'q': 2.5e-07}   
7.5 μL/min                ,{'q': 1.25e-07}  
15 μL/min                 ,{'q': 2.5e-07}   
varied in experiment      ,N/A              
15 μL/min                 ,{'q': 2.5e-07}   
15 μL/min                 ,{'q': 2.5e-07}   
increases                 ,N/A              
varies                    ,N/A              
m3·s−1 ,'N/A' 
m3·s−1 ,'N/A' 
5 < Qd < 15 μL/min ,{'q': 0.00000016666666666666666} 
controlled by the syringe pump ,'N/A' 
10 μL/min ,{'q': 0.00000016666666666666666} 
"['5 μL/min', '7.5 μL/min'] ","[{'q': 0.00000008333333333333333}, {'q': 0.000000125}] "
10 μL/min ,{'q': 0.00000016666666666666666} 
"['5 μL/min', '10 μL/min', '12.5 μL/min', '15 μL/min'] ","[{'q': 0.00000008333333333333333}, {'q': 0.00000016666666666666666}, {'q': 0.00000020833333333333334}, {'q': 0.00000025}] "
Qf = 1:1 ,'N/A' 
10 μL/min ,{'q': 0.00000016666666666666666} 
increases ,'N/A' 
5 μL/min ,{'q': 0.00000008333333333333333} 
'μl·min−1' ,'N/A' 
"'superficial velocity of the continuous phase, m·s−1' ",'N/A' 
'Qc' ,'N/A' 
'Qc' ,'N/A' 
'50-1400 μl·min−1' ,{'q': 0.001225} 
'100 μl·min−1' ,{'q': 0.00000166667} 
'100 μl·min−1' ,{'q': 0.00000166667} 
'Varies' ,'N/A' 
['50 to 800 μl·min−1'] ,[{'q': 0.00000708333}] 
'different rates' ,'N/A' 
'varied' ,'N/A' 
'μl·min−1' ,'N/A' 
"'superficial velocity of the dispersed phase, m·s−1' ",'N/A' 
'Qd' ,'N/A' 
'Qd' ,'N/A' 
'5-50 μl·min−1' ,{'q': 0.0000000275} 
'10 μl·min−1' ,{'q': 0.00000016666666666666666} 
'10 μl·min−1' ,{'q': 0.00000016666666666666666} 
'5 μl·min−1' ,{'q': 0.00000008333333333333333} 
'5 μl/min' ,{'q': 0.00000008333333333333333} 
'5 μl·min−1' ,{'q': 0.00000008333333333333333} 
'5 μl/min' ,{'q': 0.00000008333333333333333} 
'5 μl·min−1' ,{'q': 0.00000008333333333333333} 
'5 μl·min−1' ,{'q': 0.00000008333333333333333} 
"['10 mL·h−1', '9 mL·h−1'] ","[{'q': 2.777777777777778e-09}, {'q': 2.5e-09}] "
"['10 mL/h', '8 mL/h'] ","[{'q': 2.777777777777778e-09}, {'q': 2.222222222222222e-09}] "
"constant gas flow rate, changes in liquid phase flow rate ",'N/A' 
"['10 mL·h−1', '8 mL·h−1'] ","[{'q': 2.777777777777778e-09}, {'q': 2.222222222222222e-09}] "
